name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד HP ProBook 450 G9 6F1E5EA,HP,NaN,1.74,ללא,8.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,3980
מחשב נייד Dell Inspiron 3511 IN-RD33-13124 דל,Dell,NaN,1.73,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LED,1920x1080,0.0,3490
מחשב נייד Lenovo IdeaPad 5 14ITL05 82FE00J4IV לנובו,Lenovo,NaN,1.5,Windows  10,8.0,Intel Core i3,3000.0,NaN,NaN,14.0,LCD,NaN,0.0,2417
מחשב נייד Dell Latitude 3420 LT-RD33-13295 דל,Dell,NaN,1.52,NaN,8.0,Intel Core i5,2400.0,256.0,SSD,14.0,LCD,1920x1080,1.0,3799
מחשב נייד Lenovo IdeaPad Flex 5 14ALC05 82HU00XPIV לנובו,Lenovo,NaN,1.5,NaN,8.0,AMD Ryzen 5,2200.0,256.0,SSD,14.0,IPS,1920x1080,1.0,2589
מחשב נייד Dell Vostro 5410 V5410-8055 דל,Dell,NaN,1.44,ללא,16.0,Intel Core i7,NaN,512.0,SSD,14.0,LCD,1920x1080,0.0,3974
מחשב נייד Asus X413EA-EK2009W אסוס,Asus,NaN,1.4,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,3656
מחשב נייד Dell Inspiron 3593 N3593-3059 דל,Dell,NaN,2.02,ללא,8.0,Intel Core i3,1200.0,NaN,NaN,15.6,LED,1920x1080,0.0,2899
מחשב נייד Lenovo ThinkPad X1 Yoga Gen 7 21CD0012IV לנובו,Lenovo,NaN,1.38,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,1.0,9955
מחשב נייד HP ZBook Firefly 15 G8 2C9S8EA,HP,NaN,1.7,Windows 10 PRO,16.0,Intel Core i7,2800.0,512.0,SSD,15.6,IPS,1920x1080,1.0,6400
מחשב נייד Asus Vivobook Pro 15 OLED K6502HC-MA005W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,OLED,NaN,0.0,5486
מחשב נייד Asus TUF Dash F15 FX516PC-HN024T אסוס,Asus,NaN,2.0,Windows  10,16.0,Intel Core i7,3300.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,4999
מחשב נייד Dell Latitude 7420 L7420-8051 דל,Dell,NaN,1.22,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,14.0,LCD,1920x1080,0.0,5249
מחשב נייד Lenovo Legion 5 15ITH6 82JK0081IV לנובו,Lenovo,NaN,2.4,ללא,16.0,Intel Core i5,2700.0,NaN,NaN,15.6,IPS,1920x1080,0.0,4258
מחשב נייד Lenovo Legion 5 15ITH6 82JK00ANIV לנובו,Lenovo,NaN,2.4,ללא,16.0,Intel Core i5,2700.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,4950
מחשב נייד Dell Inspiron G15 Gaming G5520-8014 דל,Dell,NaN,NaN,NaN,NaN,NaN,2700.0,NaN,NaN,NaN,NaN,NaN,NaN,5686
מחשב נייד Lenovo IdeaPad Flex 5 14ITL05 82HS015LIV לנובו,Lenovo,NaN,1.5,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,1.0,2887
מחשב נייד Lenovo IdeaPad 5 14IAL7 82SD00B2IV לנובו,Lenovo,NaN,1.44,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,1920x1080,0.0,4490
מחשב נייד Dell Latitude 3420 LT-RD33-13081 דל,Dell,NaN,1.52,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,1.0,3799
מחשב נייד Lenovo ThinkBook 13s G2 ITL 20V900A3IV לנובו,Lenovo,NaN,1.26,NaN,8.0,Intel Core i5,2400.0,256.0,SSD,13.3,IPS,1920x1200,0.0,2832
מחשב נייד Lenovo IdeaPad 3 17ITL6 82H9001QIV לנובו,Lenovo,NaN,2.1,Windows  10,16.0,Intel Core i7,2800.0,512.0,SSD,17.3,IPS,1920x1080,0.0,4046
מחשב נייד Lenovo ThinkPad T14s Gen 2 20WM0099IV לנובו,Lenovo,NaN,1.36,Windows 10 PRO,16.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,0.0,5764
מחשב נייד Asus VivoBook 14 X415JA-EK024T אסוס,Asus,NaN,NaN,NaN,NaN,NaN,1000.0,NaN,NaN,NaN,NaN,NaN,NaN,2890
מחשב נייד Asus Vivobook Pro 15 OLED K6502HE-MA004W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,OLED,NaN,0.0,5429
מחשב נייד Lenovo ThinkPad E14 Gen 2 20TA00F4IV לנובו,Lenovo,NaN,1.64,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,IPS,1920x1080,0.0,3806
מחשב נייד HP Pavilion Plus 14-eh0002nj 7C439EA,HP,NaN,1.4,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,OLED,2880X1800,0.0,4998
מחשב נייד Asus ProArt Studiobook 16 OLED H5600QM-L2235W אסוס,Asus,NaN,2.4,NaN,16.0,AMD Ryzen 7,3060.0,NaN,NaN,16.0,OLED,3840x2160,0.0,8341
מחשב נייד Dell Precision 5470 PM-RD33-13635 דל,Dell,NaN,1.48,Windows 10 PRO,32.0,Intel Core i7,NaN,NaN,NaN,14.0,LED,2560x1600,1.0,12471
מחשב נייד Lenovo Legion 5 Pro 16IAH7H 82RF007YIV לנובו,Lenovo,NaN,2.49,NaN,32.0,Intel Core i9,2900.0,NaN,NaN,16.0,IPS,2560x1600,0.0,10090
מחשב נייד Asus TUF Gaming F17 FX706HC-HX026 אסוס,Asus,NaN,2.6,ללא,8.0,Intel Core i7,2300.0,NaN,NaN,17.3,LCD,NaN,0.0,5178
מחשב נייד HP Victus 16-e0007nj 4P4C2EA,HP,NaN,NaN,NaN,NaN,NaN,2000.0,NaN,NaN,NaN,NaN,NaN,NaN,5390
מחשב נייד Asus TUF Gaming F15 FX506HCB-HN143 אסוס,Asus,NaN,2.3,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,5089
מחשב נייד Dell Vostro 3500 V3500-5003 דל,Dell,NaN,1.78,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3090
מחשב נייד Dell Inspiron 14 5410 IN-RD33-13181 דל,Dell,NaN,1.5,NaN,8.0,Intel Core i3,2000.0,NaN,NaN,14.0,LCD,1920x1080,1.0,3489
מחשב נייד Dell Precision M5770 M5770-9883 דל,Dell,NaN,NaN,Windows 10 PRO,32.0,Intel Core i9,NaN,1000.0,SSD,17.3,LCD,1920x1080,0.0,16189
מחשב נייד Lenovo ThinkBook 13s G2 ITL 20V900A9IV לנובו,Lenovo,NaN,1.26,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,13.3,IPS,2560x1600,0.0,3531
מחשב נייד Lenovo ThinkPad X13 Gen 2 20WK009TIV לנובו,Lenovo,NaN,1.31,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,13.3,IPS,1920x1200,0.0,5606
מחשב נייד Lenovo IdeaPad 5 Pro 16IHU6 82L9001NIV לנובו,Lenovo,NaN,1.9,Windows  10,16.0,Intel Core i5,3100.0,1000.0,SSD,16.0,IPS,2560x1440,0.0,6190
