name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo ThinkPad E14 Gen 2 20TA005PIV לנובו,Lenovo,NaN,1.64,Windows 10 PRO,16.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,0.0,3490
מחשב נייד ROG Strix SCAR 17 G733QS-HG085T Asus אסוס,Asus,NaN,2.7,Windows  10,32.0,AMD Ryzen 7,3200.0,1000.0,SSD,17.3,IPS,1920x1080,0.0,12441
מחשב נייד Lenovo ThinkPad P53s 20N60015IV לנובו,Lenovo,NaN,1.75,Windows  10,40.0,Intel Core i7,1800.0,1000.0,SSD,15.6,IPS,1920x1080,0.0,7699
מחשב נייד Asus TUF Gaming F17 FX707ZM-HX042W אסוס,Asus,NaN,2.6,NaN,32.0,Intel Core i7,3500.0,NaN,NaN,17.3,LCD,1920x1080,0.0,7376
מחשב נייד Dell XPS15 9520 XPS15-9371 דל,Dell,NaN,2.05,Windows 10 PRO,32.0,Intel Core i9,NaN,NaN,NaN,15.6,LCD,3840X2400,1.0,12955
מחשב נייד Dell Precision 7750 M7750-7207 דל,Dell,NaN,2.45,Windows  10,16.0,Intel Core i7,2600.0,512.0,SSD,17.3,LED,1920x1080,0.0,11077
מחשב נייד Asus Vivobook 16X X1603ZA-MB027W אסוס,Asus,NaN,NaN,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,16.0,LED,1920x1200,0.0,3363
מחשב נייד Asus ROG Zephyrus G15 GA503RS-HQ012W אסוס,Asus,NaN,1.9,NaN,32.0,AMD Ryzen 9,3000.0,NaN,NaN,15.6,LCD,NaN,0.0,11209
מחשב נייד Dell Precision 5550 PM-RD33-12110 דל,Dell,NaN,1.84,Windows 10 PRO,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,LCD,1920x1200,0.0,9990
מחשב נייד Lenovo IdeaPad Flex 5 14ITL05 82HS00TGIV לנובו,Lenovo,NaN,1.5,Windows 11,8.0,Intel Core i5,2400.0,512.0,SSD,14.0,IPS,1920x1080,1.0,3189
מחשב נייד Lenovo Legion 5P 15IMH05 82AW0054IV לנובו,Lenovo,NaN,2.39,ללא,32.0,Intel Core i7,2300.0,512.0,SSD,15.6,LCD,1920x1080,0.0,7990
מחשב נייד Asus BR1100CKA-GJ0030R אסוס,Asus,NaN,1.07,Windows 10 PRO,4.0,Intel Celeron,1100.0,64.0,eMMC,11.6,LCD,1366x768,0.0,1250
