name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus X413EA-EK1355 אסוס,Asus,NaN,1.4,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,14.0,LCD,1920x1080,0.0,2590
מחשב נייד Lenovo IdeaPad Flex 5 15ITL05 82HT008YIV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5452
מחשב נייד Dell Vostro 3510 VM-RD09-13379 דל,Dell,NaN,1.69,Windows 11,16.0,Intel Core i7,2800.0,NaN,5400+SSD,15.6,LCD,1920x1080,0.0,4150
מחשב נייד Asus X409FA-EK588 אסוס,Asus,NaN,1.6,ללא,8.0,Intel Core i3,2100.0,NaN,NaN,14.0,LCD,1920x1080,0.0,1543
מחשב נייד Lenovo Legion 5 17IMH05H 81Y8005RIV לנובו,Lenovo,NaN,2.98,Windows  10,16.0,Intel Core i7,2600.0,1000.0,SSD,17.3,LCD,1920x1080,0.0,7490
מחשב נייד Asus TUF Gaming F17 FX706HM-HX150 אסוס,Asus,NaN,2.6,ללא,16.0,Intel Core i7,2300.0,512.0,SSD,17.3,LCD,1920x1080,0.0,5855
מחשב נייד Asus VivoBook 15 K513EA-L12104W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,OLED,1920x1080,0.0,3284
מחשב נייד Asus ROG Zephyrus G15 GA503RW-LN076W אסוס,Asus,NaN,1.9,NaN,32.0,AMD Ryzen 9,3300.0,NaN,NaN,15.6,LCD,2560x1440,0.0,11707
מחשב נייד Lenovo ThinkPad P1 Gen 5 21DC000MIV לנובו,Lenovo,NaN,1.81,NaN,32.0,Intel Core i7,NaN,NaN,NaN,16.0,IPS,3840X2400,NaN,13038
מחשב נייד Lenovo IdeaPad 5 14ITL05 82FE00J1IV לנובו,Lenovo,NaN,1.39,ללא,8.0,Intel Core i3,3000.0,256.0,SSD,14.0,IPS,1920x1080,0.0,1899
מחשב נייד Dell Latitude 5411 L5411-7626 דל,Dell,NaN,1.53,Windows 10 PRO,16.0,Intel Core i7,2700.0,512.0,SSD,14.0,LCD,1920x1080,0.0,7049
מחשב נייד Lenovo ThinkPad T16 Gen 1 21BV006KIV לנובו,Lenovo,NaN,1.65,NaN,16.0,Intel Core i7,NaN,512.0,SSD,16.0,IPS,1920x1200,0.0,6290
מחשב נייד Dell Latitude 5510 LT-RD33-12133 דל,Dell,NaN,1.82,Windows 10 PRO,16.0,Intel Core i5,1600.0,512.0,SSD,15.6,LCD,1920x1080,0.0,6990
מחשב נייד Lenovo ThinkBook 14s Yoga G2 IAP 21DM001KIV לנובו,Lenovo,NaN,1.5,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,1920x1080,1.0,5054
מחשב נייד HP EliteBook 840 G9 6T0Y2EA,HP,NaN,1.36,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,1920x1200,0.0,5890
מחשב נייד Dell Inspiron 3511 IN-RD33-14018 דל,Dell,NaN,1.73,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,15.6,LED,1920x1080,0.0,2649
מחשב נייד Acer Nitro 5 NH.QFLEC.001 אייסר,Acer,NaN,2.5,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,1920x1080,0.0,5299
מחשב נייד HP ProBook 470 G8 5N3U8EA,HP,NaN,NaN,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,17.3,IPS,1920x1080,1.0,4588
מחשב נייד Asus ROG Strix SCAR 15 G533QM-HF055T אסוס,Asus,NaN,2.3,Windows  10,16.0,AMD Ryzen 7,3200.0,512.0,SSD,15.6,IPS,1920x1080,0.0,7700
מחשב נייד Lenovo Yoga Slim 9 14ITL5 82D1009KIV לנובו,Lenovo,NaN,1.29,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,14.0,IPS,3840x2160,1.0,5890
מחשב נייד Lenovo Yoga Slim 7 Carbon 14ACN6 82L0003UIV לנובו,Lenovo,NaN,1.5,NaN,16.0,AMD Ryzen 7,1900.0,NaN,NaN,14.0,OLED,NaN,1.0,5285
מחשב נייד Dell Inspiron 7400 N7400-7885 דל,Dell,NaN,1.25,Windows  10,16.0,Intel Core i7,2800.0,1000.0,SSD,14.5,LCD,2560x1600,0.0,6049
מחשב נייד HP Victus 16-d0000nj 498A0EA,HP,NaN,2.46,Windows  10,16.0,Intel Core i5,2700.0,512.0,SSD,16.1,IPS,1920x1080,0.0,4300
מחשב נייד Lenovo ThinkPad T14 Gen 1 20S0000JIV לנובו,Lenovo,NaN,1.51,Windows 10 PRO,8.0,Intel Core i5,1600.0,256.0,NaN,14.0,IPS,1920x1080,0.0,6890
מחשב נייד Dell Inspiron 3511 IN-RD33-13963 דל,Dell,NaN,1.73,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LED,1920x1080,0.0,3310
מחשב נייד Dell Precision 3551 PM-RD33-11993 דל,Dell,NaN,1.89,Windows 10 PRO,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,LCD,1920x1080,0.0,6990
מחשב נייד Lenovo ThinkPad X13 Gen 2 20WK009QIV לנובו,Lenovo,NaN,1.31,Windows 10 PRO,16.0,Intel Core i5,2400.0,256.0,SSD,13.3,IPS,1920x1200,0.0,5616
מחשב נייד Acer TravelMate B3 NX.VNDET.00G אייסר,Acer,NaN,1.4,NaN,4.0,Intel Celeron,1100.0,NaN,NaN,11.6,LCD,1366x768,0.0,1149
מחשב נייד Toshiba Portege X40-J-11G טושיבה,Toshiba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5995
מחשב נייד Dell Vostro 3510 VM-RD09-13168 דל,Dell,NaN,1.69,ללא,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2818
