name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo IdeaPad 3 15ALC6 82KU01HMIV לנובו,Lenovo,NaN,1.65,NaN,8.0,AMD Ryzen 5,2100.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2230
מחשב נייד Asus TUF Dash F15 FX516PM-HN023T אסוס,Asus,NaN,2.0,Windows  10,16.0,Intel Core i7,3300.0,512.0,SSD,15.6,LCD,1920x1080,0.0,6690
מחשב נייד Asus P1512CEA-EJ0462 אסוס,Asus,NaN,1.8,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2990
מחשב נייד Asus ExpertBook B9 B9400CEA-KC0285R אסוס,Asus,NaN,0.88,Windows 10 PRO,32.0,Intel Core i7,2800.0,NaN,SSD+SSD,14.0,LCD,1920x1080,0.0,9843
מחשב נייד Dell Latitude 9430 LT-RD33-13923 דל,Dell,NaN,1.27,Windows 10 PRO,16.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1200,0.0,8521
מחשב נייד Acer Swift 3 SF314-59-52QB NX.A0REC.001 אייסר,Acer,NaN,1.2,Windows  10,8.0,Intel Core i5,2400.0,512.0,SSD,14.0,LCD,1920x1080,0.0,3099
מחשב נייד Dell Latitude 7430 L7430-8815 דל,Dell,NaN,1.35,Windows 10 PRO,16.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1080,1.0,7589
מחשב נייד HP 15s-fq5023nj 7C430EA,HP,NaN,1.69,ללא,8.0,Intel Core i3,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,1849
מחשב נייד Lenovo ThinkBook 13s G2 ITL 20V9003TIV לנובו,Lenovo,NaN,1.26,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,13.3,IPS,1920x1200,0.0,3690
מחשב נייד Dell Inspiron G15 Gaming G5520-8423 דל,Dell,NaN,NaN,NaN,NaN,NaN,2700.0,NaN,NaN,NaN,NaN,NaN,NaN,5821
מחשב נייד Lenovo ThinkPad E15 Gen 4 21E60075IV לנובו,Lenovo,NaN,1.7,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,4390
מחשב נייד Lenovo ThinkBook 14 G2 ITL 20VD0096IV לנובו,Lenovo,NaN,1.4,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,14.0,IPS,1920x1080,0.0,2599
מחשב נייד Lenovo IdeaPad Flex 3 11IGL05 82H801RMIV לנובו,Lenovo,NaN,1.65,Windows 11,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2659
מחשב נייד Lenovo Yoga Slim 7 Carbon 13IAP7 82U9006TIV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5477
מחשב נייד Lenovo V14 IIL 82C4012LIV לנובו,Lenovo,NaN,1.6,ללא,8.0,Intel Core i5,1000.0,512.0,SSD,14.0,LCD,1920x1080,0.0,2295
מחשב נייד Dell Latitude 5531 LT-RD33-13690 דל,Dell,NaN,1.79,NaN,16.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,1920x1080,0.0,6870
מחשב נייד Asus VivoBook 15 X513EA-BQ1704W אסוס,Asus,NaN,1.8,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2980
מחשב נייד Lenovo ThinkPad E15 Gen 4 21E6006TIV לנובו,Lenovo,NaN,1.7,ללא,16.0,Intel Core i5,3300.0,NaN,NaN,15.6,IPS,1920x1080,0.0,2896
מחשב נייד Dell Vostro 7620 VM-RD09-13880 דל,Dell,NaN,2.02,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,16.0,LCD,1920x1200,0.0,5801
מחשב נייד Asus TUF Gaming F15 FX507ZE-HN061 אסוס,Asus,NaN,2.2,ללא,16.0,Intel Core i7,2700.0,NaN,NaN,15.6,IPS,1920x1080,0.0,5290
מחשב נייד Lenovo ThinkPad P15 Gen 2 20YQ0014IV לנובו,Lenovo,NaN,2.87,Windows 10 PRO,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,1920x1080,0.0,6190
מחשב נייד Lenovo IdeaPad 3 17ITL6 82H9001PIV לנובו,Lenovo,NaN,2.1,ללא,16.0,Intel Core i7,2800.0,512.0,SSD,17.3,IPS,1920x1080,0.0,3954
מחשב נייד HP ENVY x360 Convert 15-eu0002nj 4L8V2EA,HP,NaN,1.82,Windows  10,16.0,AMD Ryzen 7,1800.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,3999
מחשב נייד HP 250 G8 4K805EA,HP,NaN,1.74,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2680
מחשב נייד Asus ZenBook Duo 14 UX482EG-HY264T אסוס,Asus,NaN,NaN,Windows  10,32.0,Intel Core i7,2800.0,NaN,NaN,14.0,LCD,1920x1080,1.0,7700
מחשב נייד Dell Latitude 5430 LT-RD33-14091 דל,Dell,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4681
מחשב נייד Dell Latitude 5410 L5410-4437 דל,Dell,NaN,1.48,Windows  10,8.0,Intel Core i5,1600.0,256.0,SSD,14.0,LCD,1920x1080,0.0,3690
מחשב נייד Lenovo Legion 5 Pro 16IAH7H 82RF0081IV לנובו,Lenovo,NaN,2.49,NaN,32.0,Intel Core i7,3500.0,1000.0,SSD,16.0,IPS,2560x1600,0.0,9147
מחשב נייד Lenovo IdeaPad Gaming 3 15IAH7 82S900GFIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,4920
מחשב נייד Dell Latitude 7330 LT-RD33-14110 דל,Dell,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,13.3,LCD,1920x1080,0.0,5900
מחשב נייד Dell Precision 3571 PM-RD33-13698 דל,Dell,NaN,1.79,Windows 10 PRO,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,1920x1080,0.0,7299
מחשב נייד Dell Latitude 3420 L3420-7643 דל,Dell,NaN,1.52,Windows 10 PRO,8.0,Intel Core i7,2800.0,NaN,NaN,14.0,LCD,1920x1080,0.0,4249
מחשב נייד Dell Inspiron 5420 IN-RD33-14013 דל,Dell,NaN,1.54,ללא,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,LCD,1920x1200,0.0,3847
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H801RNIV לנובו,Lenovo,NaN,1.65,Windows 11,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2137
מחשב נייד Lenovo IdeaPad 5 Pro 14ITL6 82L300HRIV לנובו,Lenovo,NaN,1.38,NaN,16.0,Intel Core i5,2400.0,1000.0,SSD,14.0,IPS,2880X1800,0.0,3883
מחשב נייד Lenovo IdeaPad 5 Pro 16IHU6 82L9001RIV לנובו,Lenovo,NaN,1.9,Windows  10,16.0,Intel Core i7,3300.0,1000.0,SSD,16.0,IPS,2560x1600,0.0,6290
מחשב נייד Lenovo Yoga Slim 7 Carbon 13IAP7 82U9006SIV לנובו,Lenovo,NaN,0.98,NaN,16.0,Intel Core i7,NaN,NaN,NaN,13.3,IPS,2560x1600,1.0,5476
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800EVIV לנובו,Lenovo,NaN,1.65,Windows  10,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2690
מחשב נייד Asus TUF Gaming F15 FX507ZM-HN134 אסוס,Asus,NaN,2.2,ללא,16.0,Intel Core i7,3060.0,NaN,NaN,15.6,LCD,1920x1080,0.0,5699
מחשב נייד Lenovo ThinkPad X1 Carbon Gen 10 21CB00ALIV לנובו,Lenovo,NaN,1.12,NaN,32.0,Intel Core i7,NaN,2000.0,SSD,14.0,IPS,1920x1200,0.0,10647
מחשב נייד Asus ExpertBook B1 B1500CEAE-BQ2971X אסוס,Asus,NaN,1.73,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,4048
מחשב נייד Lenovo Legion 5 Pro 16IAH7H 82RF007EIV לנובו,Lenovo,NaN,2.49,NaN,16.0,Intel Core i5,3060.0,NaN,NaN,16.0,IPS,2560x1600,0.0,6478
מחשב נייד Dell XPS 13 9305 XPS13-7830 דל,Dell,NaN,1.16,Windows 10 PRO,16.0,Intel Core i7,2800.0,512.0,SSD,13.3,LCD,3840x2160,1.0,7980
מחשב נייד Dell Inspiron 5410 IN-RD33-13480 דל,Dell,NaN,1.44,ללא,8.0,Intel Core i5,3200.0,NaN,NaN,14.0,LED,1920x1080,0.0,2953
מחשב נייד Asus VivoBook 15 K513EQ-L1536W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,NaN,0.0,3169
מחשב נייד HP Pavilion 15-eg0003nj 308A2EA,HP,NaN,1.75,ללא,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,IPS,1920x1080,0.0,2490
מחשב נייד Lenovo IdeaPad Flex 5 15IIL05 82HT002TIV לנובו,Lenovo,NaN,1.8,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,IPS,3840x2160,1.0,4898
מחשב נייד Lenovo IdeaPad Flex 5 14IAU7 82R700A2IV לנובו,Lenovo,NaN,1.5,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,OLED,2880X1800,1.0,4688
