name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo Yoga Slim 7 Carbon 13IAP7 82TL0065IV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6919
מחשב נייד Asus ExpertBook B5 B5302FEA-LF1052X אסוס,Asus,NaN,1.3,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,13.3,LCD,1920x1080,1.0,4690
מחשב נייד HP Pavilion 14-ce0001nj 4AV33EA,HP,NaN,1.59,Windows  10,8.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,4499
מחשב נייד Asus VivoBook 15 X513EA-BQ3022W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3640
מחשב נייד Dell Vostro 3510 VM-RD09-13462 דל,Dell,NaN,1.69,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3300
מחשב נייד HP OMEN 16-b0013nj 4T9L6EA,HP,NaN,NaN,Windows  10,32.0,Intel Core i7,2300.0,NaN,NaN,16.1,IPS,2560x1440,0.0,10999
מחשב נייד Asus FX516PE-HN020 אסוס,Asus,NaN,2.0,ללא,16.0,Intel Core i7,3300.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,4597
מחשב נייד Lenovo Legion 5 15IAH7H 82RB00C9IV לנובו,Lenovo,NaN,2.4,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,2560x1440,0.0,6230
מחשב נייד Dell Inspiron 7391 IN-RD33-11667 דל,Dell,NaN,1.45,Windows  10,8.0,Intel Core i7,NaN,256.0,SSD,13.3,NaN,1920x1080,1.0,4589
מחשב נייד Lenovo IdeaPad L3 15ITL6 82HL003TIV לנובו,Lenovo,NaN,2.2,Windows  10,4.0,Intel Pentium Gold,2000.0,256.0,SSD,15.6,IPS,1920x1080,0.0,1658
מחשב נייד Lenovo IdeaPad Duet 3 10IGL5-LTE 82HK007LIV לנובו,Lenovo,NaN,NaN,NaN,4.0,Intel Celeron,1100.0,128.0,eMMC,10.3,IPS,1920x1200,1.0,1952
מחשב נייד Lenovo ThinkPad P17 Gen 1 20SN002EIV לנובו,Lenovo,NaN,3.49,Windows 10 PRO,32.0,Intel Core i7,2600.0,1000.0,SSD,17.3,IPS,1920x1080,0.0,12947
מחשב נייד Dell Vostro 3500 VM-RD09-13036 דל,Dell,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1990
מחשב נייד Asus VivoBook 14 K413EP-EB433W אסוס,Asus,NaN,1.4,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,NaN,0.0,3556
מחשב נייד Dell XPS13 9310 XPS13-8230 דל,Dell,NaN,1.27,Windows 10 PRO,16.0,Intel Core i7,2800.0,1000.0,SSD,13.4,LCD,1920x1080,1.0,11000
מחשב נייד HP 15s-eq2108nj 40N68EA,HP,NaN,1.69,Windows  10,16.0,AMD Ryzen 7,1800.0,NaN,NaN,15.6,IPS,1920x1080,0.0,3074
מחשב נייד Lenovo Yoga C940-14IIL 81Q9004SIV לנובו,Lenovo,NaN,1.35,Windows  10,8.0,Intel Core i7,NaN,256.0,SSD,14.0,IPS,1920x1080,1.0,6090
