name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus VivoBook 15 X1502ZA-BQ292 אסוס,Asus,NaN,1.7,ללא,8.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2090
מחשב נייד HP 255 G7 7DB74EA,HP,NaN,1.78,ללא,4.0,AMD A4,2300.0,NaN,NaN,15.6,LED,1366x768,0.0,1750
מחשב נייד HP 240 G8 43W44EA,HP,NaN,1.47,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,2189
מחשב נייד HP 15s-fq5027nj 7C469EA,HP,NaN,1.69,ללא,8.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,1949
מחשב נייד Lenovo Yoga Slim 7 Pro 16IAH7 82VA0026IV לנובו,Lenovo,NaN,NaN,NaN,32.0,Intel Core i7,2700.0,NaN,NaN,16.0,IPS,2560x1600,1.0,7126
מחשב נייד Lenovo ThinkPad L13 Clam  20R30005IV לנובו,Lenovo,NaN,1.38,Windows  10,8.0,Intel Core i5,1600.0,256.0,SSD,13.3,IPS,1920x1080,0.0,3650
מחשב נייד Dell Vostro 3510 VM-RD09-13486 דל,Dell,NaN,1.69,NaN,16.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3544
מחשב נייד Dell Latitude 5300 LT-RD33-11936 דל,Dell,NaN,1.24,Windows  10,8.0,Intel Core i5,1600.0,256.0,SSD,13.3,NaN,1920x1080,0.0,3920
מחשב נייד Asus ExpertBook B1 B1400CEPE-EB0864 אסוס,Asus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3300
מחשב נייד HP ENVY x360 Convert 13-bd0004nj 4M154EA,HP,NaN,1.32,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,13.3,OLED,1920x1080,1.0,4450
מחשב נייד Dell Latitude 5410 LT-RD33-12118 דל,Dell,NaN,1.48,ללא,8.0,Intel Core i5,1600.0,256.0,SSD,14.0,NaN,1920x1080,0.0,3858
מחשב נייד HP ProBook 450 G8 2X7X3EA,HP,NaN,1.74,ללא,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,IPS,1920x1080,NaN,3347
מחשב נייד Lenovo ThinkPad E14 Gen 4 21E300C7IV לנובו,Lenovo,NaN,1.64,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,1920x1080,0.0,4889
מחשב נייד Lenovo Legion 5 Pro 16ARH7H 82RG00B1IV לנובו,Lenovo,NaN,2.49,NaN,32.0,AMD Ryzen 7,3200.0,NaN,NaN,16.0,IPS,2560x1600,0.0,8831
מחשב נייד Lenovo ThinkPad L13 Gen 2 20VH001CIV לנובו,Lenovo,NaN,1.39,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,13.3,IPS,1920x1080,0.0,4450
