name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo Yoga Slim 7 Pro 14IHU5O 82NH005JIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3300.0,1000.0,SSD,NaN,OLED,NaN,0.0,5190
מחשב נייד Lenovo ThinkBook 14s Yoga ITL 20WE006DIV לנובו,Lenovo,NaN,1.5,NaN,24.0,Intel Core i5,NaN,NaN,NaN,14.0,IPS,1920x1080,1.0,3840
מחשב נייד Lenovo ThinkBook 13s G4 IAP 21AR004GIV לנובו,Lenovo,NaN,1.23,NaN,16.0,Intel Core i7,NaN,NaN,NaN,13.3,IPS,2560x1600,0.0,4398
מחשב נייד Lenovo IdeaPad 3 15IML05 81WB00C8IV לנובו,Lenovo,NaN,1.7,Windows  10,4.0,Intel Pentium Gold,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,1594
מחשב נייד Lenovo ThinkPad T14 Gen 3 21AH00DWIV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,0.0,5720
מחשב נייד Lenovo ThinkPad L13 Yoga Gen 3 21B50019IV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,13.3,IPS,1920x1200,1.0,5390
מחשב נייד Lenovo Yoga Slim 7 Carbon 13IAP7 82U9006YIV לנובו,Lenovo,NaN,0.98,NaN,16.0,Intel Core i7,NaN,1000.0,SSD,13.3,IPS,2560x1600,1.0,5745
מחשב נייד Lenovo IdeaPad 5 Pro 14ACN6 82L700J9IV לנובו,Lenovo,NaN,1.41,NaN,16.0,AMD Ryzen 7,NaN,1000.0,SSD,14.0,IPS,NaN,1.0,3999
מחשב נייד Dell Inspiron 3511 IN-RD33-13179 דל,Dell,NaN,1.73,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LED,1920x1080,0.0,2987
מחשב נייד Apple MacBook Pro 16 MVVK2HB/A אפל,Apple,NaN,2.0,MacOS,16.0,Intel Core i9,NaN,1000.0,SSD,16.0,IPS,3072x1920,0.0,7900
מחשב נייד Dell Vostro 3510 V3510-6138 דל,Dell,NaN,1.69,Windows 11,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3073
מחשב נייד Lenovo IdeaPad 5 15IIL05 81YK00TKIV לנובו,Lenovo,NaN,1.66,Windows  10,8.0,Intel Core i5,1000.0,512.0,SSD,15.6,IPS,1920x1080,0.0,3890
