name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo ThinkPad X1 Extreme 2nd Gen Carbon 20QV0010IV לנובו,Lenovo,NaN,1.8,Windows  10,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,IPS,1920x1080,0.0,10384
מחשב נייד Lenovo Yoga 7 14ITL5 82BH00JBIV לנובו,Lenovo,NaN,1.43,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,1.0,3984
מחשב נייד Dell Precision 7550 PM-RD33-12533 דל,Dell,NaN,2.49,Windows 10 PRO,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,LCD,1920x1080,0.0,10490
מחשב נייד Lenovo Yoga C940-14IIL 81Q90055IV לנובו,Lenovo,NaN,1.35,Windows  10,16.0,Intel Core i7,1300.0,512.0,SSD,14.0,IPS,3840x2160,1.0,7990
מחשב נייד Lenovo IdeaPad 3 15IML05 81WB00BHIV לנובו,Lenovo,NaN,1.7,ללא,4.0,Intel Pentium Gold,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,1595
מחשב נייד Lenovo ThinkPad P52s 20LB000KIV לנובו,Lenovo,NaN,1.99,Windows  10,32.0,Intel Core i7,1900.0,512.0,SSD,15.6,NaN,3840x2160,0.0,10560
מחשב נייד Dell Vostro 3510 VM-RD09-13172 דל,Dell,NaN,1.69,ללא,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3100
מחשב נייד Dell Precision 5570 PM-RD33-13702 דל,Dell,NaN,NaN,NaN,16.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,1920x1200,0.0,10929
מחשב נייד Dell Vostro 3510 VM-RD09-13461 דל,Dell,NaN,1.69,ללא,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2949
מחשב נייד Dell XPS 13 XP-RD33-11766 דל,Dell,NaN,1.32,Windows  10,32.0,Intel Core i7,1300.0,1000.0,SSD,13.4,NaN,3840x2160,1.0,12189
מחשב נייד Dell Precision 7750 PM-RD33-12251 דל,Dell,NaN,3.01,Windows 10 PRO,32.0,Intel Core i9,2400.0,1000.0,SSD,17.3,LCD,1920x1080,0.0,12908
מחשב נייד Dell Precision 5550 PM-RD33-12628 דל,Dell,NaN,1.84,Windows 10 PRO,32.0,Intel Core i9,2400.0,1000.0,SSD,15.6,LCD,1920x1200,0.0,12790
מחשב נייד Lenovo ThinkPad X1 Yoga 4th Gen 20QF0023IV לנובו,Lenovo,NaN,1.4,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,2560x1440,1.0,10200
מחשב נייד Lenovo Legion 5 Pro 16IAH7H 82RF0087IV לנובו,Lenovo,NaN,2.49,NaN,32.0,Intel Core i9,NaN,1000.0,SSD,16.0,IPS,2560x1600,0.0,10188
מחשב נייד Lenovo Thinkbook 15 20VE0006IV לנובו,Lenovo,NaN,1.7,Windows 10 PRO,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3167
מחשב נייד Lenovo Yoga 6 13ALC6 82ND00EMIV לנובו,Lenovo,NaN,1.32,NaN,8.0,AMD Ryzen 5,2100.0,256.0,SSD,13.3,IPS,1920x1080,1.0,3500
מחשב נייד Dell Precision 5540 PM-RD33-11743 דל,Dell,NaN,1.78,Windows  10,16.0,Intel Core i7,2600.0,512.0,SSD,15.6,NaN,3840x2160,0.0,11163
מחשב נייד Lenovo IdeaPad Flex 5 14ITL05 82HS006JIV לנובו,Lenovo,NaN,1.5,Windows  10,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,1.0,2822
