name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Dell Inspiron 7620 N7620-8446 דל,Dell,NaN,2.05,NaN,16.0,Intel Core i7,NaN,NaN,NaN,16.0,LCD,3072x1920,0.0,6648
מחשב נייד Lenovo Yoga 9 14IRP8 83B10039IV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,1.0,7761
מחשב נייד Lenovo Yoga 9 14IRP8 83B10037IV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,1.0,7837
מחשב נייד Lenovo Yoga 9 14IRP8 83B10035IV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,1.0,7555
מחשב נייד Asus TUF Gaming F15 FX507ZV4-HQ050 אסוס,Asus,NaN,2.2,ללא,16.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,2560x1440,0.0,5847
מחשב נייד Asus TUF Gaming F15 FX507ZV4-HQ066 אסוס,Asus,NaN,2.2,ללא,32.0,Intel Core i7,NaN,NaN,NaN,15.6,LCD,2560x1440,0.0,6514
מחשב נייד Asus Zenbook 14 OLED UX3402VA-KP147W אסוס,Asus,NaN,1.35,NaN,16.0,Intel Core i5,NaN,NaN,NaN,14.0,LCD,2560x1600,0.0,4585
מחשב נייד HP EliteBook 860 G9 6T0Y7EA,HP,NaN,1.76,NaN,16.0,Intel Core i7,NaN,NaN,NaN,16.0,IPS,1920x1200,0.0,6113
מחשב נייד Dell G15 5520 IN-RD33-14145 דל,Dell,NaN,2.51,ללא,32.0,Intel Core i7,NaN,NaN,NaN,15.6,LED,2560x1440,0.0,8262
מחשב נייד Asus ROG Strix SCAR 18 G834JZ-N6036 אסוס,Asus,NaN,NaN,ללא,32.0,Intel Core i9,NaN,NaN,NaN,NaN,IPS,2560x1600,0.0,13479
מחשב נייד Asus ZenBook Pro 15 UX535LI-BO357R אסוס,Asus,NaN,2.0,Windows 10 PRO,16.0,Intel Core i7,2200.0,1000.0,SSD,15.6,LCD,1920x1080,1.0,6190
מחשב נייד Asus Expertbook B7 Flip B7402FEA-L90109R אסוס,Asus,NaN,1.44,Windows 10 PRO,16.0,Intel Core i5,3000.0,512.0,SSD,14.0,LCD,2560x1600,1.0,5835
