name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus TUF Dash F15 FX517ZC-HN098 אסוס,Asus,NaN,2.0,ללא,16.0,Intel Core i7,NaN,NaN,NaN,15.6,IPS,1920x1080,0.0,4980
מחשב נייד Dell Latitude 5520 LT-RD33-13412 דל,Dell,NaN,1.59,NaN,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,4550
מחשב נייד Asus ProArt Studiobook 16 OLED H5600QM-L2234 אסוס,Asus,NaN,2.4,ללא,16.0,AMD Ryzen 7,3060.0,NaN,NaN,16.0,LED,3840X2400,0.0,6873
מחשב נייד Lenovo ThinkPad X13 Yoga Gen 2 20W80015IV לנובו,Lenovo,NaN,1.2,Windows 10 PRO,16.0,Intel Core i7,2800.0,512.0,SSD,13.3,IPS,1920x1200,1.0,6779
מחשב נייד Dell Vostro 5410 V5410-7451 דל,Dell,NaN,1.44,NaN,16.0,Intel Core i7,3300.0,NaN,NaN,14.0,LCD,1920x1080,0.0,4990
מחשב נייד Acer Nitro 5 NH.QFJEC.001 אייסר,Acer,NaN,2.5,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,4790
מחשב נייד Dell Latitude 3420 L3420-4310 דל,Dell,NaN,1.52,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,3300
מחשב נייד Lenovo ThinkPad L13 Gen 2 20VH0019IV לנובו,Lenovo,NaN,1.39,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,13.3,IPS,1920x1080,0.0,3589
מחשב נייד Dell Inpsiron 5410 N5410-6522 דל,Dell,NaN,NaN,NaN,8.0,Intel Core i5,2500.0,NaN,NaN,14.0,LCD,1920x1080,1.0,3789
מחשב נייד Lenovo ThinkPad X1 Yoga Gen 7 21CD004SIV לנובו,Lenovo,NaN,1.38,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,1.0,8581
מחשב נייד Dell G15 5520 IN-RD33-13816 דל,Dell,NaN,NaN,NaN,NaN,NaN,2700.0,NaN,NaN,NaN,NaN,NaN,NaN,5520
מחשב נייד HP 250 G9 724K5EA,HP,NaN,1.74,ללא,16.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2499
