name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo Legion Pro 7 16IRX8 82WR001AIV לנובו,Lenovo,NaN,2.5,NaN,32.0,Intel Core i9,NaN,NaN,NaN,16.0,IPS,2560x1600,0.0,11456
מחשב נייד Asus VivoBook 14 X1404ZA-NK087W אסוס,Asus,NaN,1.4,NaN,8.0,Intel Core i3,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,2306
מחשב נייד Asus VivoBook 14 X1404ZA-NK112 אסוס,Asus,NaN,1.4,ללא,16.0,Intel Core i5,NaN,NaN,NaN,14.0,LCD,1920x1080,0.0,2509
מחשב נייד Asus Vivobook 15 K513EA-L12246W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,OLED,1920x1080,0.0,3499
מחשב נייד Lenovo Legion Y720-15IKB 80VR001BUS לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4820
מחשב נייד HP ZBook Power G9 69Q59EA,HP,NaN,NaN,Windows 10 PRO,32.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,1.0,8990
מחשב נייד Dell Latitude 7330 LT-RD33-13909 דל,Dell,NaN,0.96,Windows 10 PRO,32.0,Intel Core i7,NaN,NaN,NaN,13.3,LCD,1920x1080,0.0,7890
מחשב נייד Dell Inspiron 5420 IN-RD33-13907 דל,Dell,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4909
מחשב נייד Acer Aspire 5 NX.K5NEC.002 אייסר,Acer,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2709
מחשב נייד Acer Nitro 5 NH.QFSEC.002 אייסר,Acer,NaN,2.5,ללא,8.0,Intel Core i7,3500.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,9829
מחשב נייד Acer Nitro 5 NH.QFJEC.003 אייסר,Acer,NaN,2.5,ללא,16.0,Intel Core i5,3300.0,512.0,SSD,15.6,LCD,1920x1080,0.0,5679
מחשב נייד Asus VivoBook 15 X513EA-BQ3016 אסוס,Asus,NaN,1.8,ללא,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2683
מחשב נייד Lenovo Legion 5 Pro 16ACH6H 82JQ00S5IV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7845
מחשב נייד Lenovo Legion 5 Pro 16ACH6H 82JQ00M5IV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
מחשב נייד Asus VivoBook 14 K413EA-EK1957 אסוס,Asus,NaN,1.4,ללא,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,LCD,1920x1080,0.0,2813
