name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800DWIV לנובו,Lenovo,NaN,1.65,ללא,8,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0,2245
מחשב נייד HP 15s-fq2029nj 308J9EA,HP,NaN,1.69,Windows  10,8,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0,3190
מחשב נייד Asus VivoBook 15 X513EA-BQ3015 אסוס,Asus,NaN,1.8,ללא,8,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0,2349
מחשב נייד Asus VivoBook 14 X1400EA-EK1538 אסוס,Asus,NaN,1.55,ללא,8,Intel Core i3,3000.0,NaN,NaN,14.0,LCD,1920x1080,0,1620
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800E5IV לנובו,Lenovo,NaN,1.65,ללא,8,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0,2390
מחשב נייד Asus X415EA-EB1135 אסוס,Asus,NaN,1.6,ללא,8,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0,2100
מחשב נייד Lenovo IdeaPad Gaming 3 15IAH7 82S900GQIV לנובו,Lenovo,NaN,NaN,ללא,16,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,2560x1440,0,5668
מחשב נייד Apple MGN73HB/A אפל,Apple,NaN,1.29,MacOS,8,NaN,NaN,512.0,SSD,13.3,LED,2560x1600,0,5158
מחשב נייד Dell Vostro 3510 VM-RD09-13458 דל,Dell,NaN,1.69,ללא,8,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0,1963
מחשב נייד Lenovo ThinkPad P1 Gen 5 21DC000DIV לנובו,Lenovo,NaN,1.81,NaN,16,Intel Core i7,3500.0,NaN,NaN,16.0,IPS,1920x1200,0,9480
מחשב נייד Asus VivoBook 14 X1400EA-EK1633 אסוס,Asus,NaN,1.55,ללא,8,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0,1949
מחשב נייד Dell Inspiron 15 3511 N3511-5034 דל,Dell,NaN,1.73,ללא,16,Intel Core i5,2400.0,NaN,NaN,15.6,LED,1920x1080,0,2492
מחשב נייד Asus X440FA-FQ2762T אסוס,Asus,NaN,1.48,Windows  10,8,Intel Core i3,2100.0,256.0,SSD,14.0,LCD,1366x768,0,1825
מחשב נייד Asus ZenBook 13 UX325EA-EG078T אסוס,Asus,NaN,0.83,Windows  10,16,Intel Core i7,2800.0,1000.0,SSD,13.3,LCD,1920x1080,0,4900
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800F4IV לנובו,Lenovo,NaN,1.65,ללא,8,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0,2599
מחשב נייד Lenovo Yoga C640-13IML 81UE003UIV לנובו,Lenovo,NaN,1.35,Windows  10,8,Intel Core i7,1800.0,512.0,SSD,13.3,IPS,1920x1080,1,4698
מחשב נייד Dell Inspiron 3511 IN-RD33-13115 דל,Dell,NaN,1.73,ללא,8,Intel Core i3,3000.0,NaN,NaN,15.6,LED,1920x1080,0,1600
מחשב נייד HP 340S G7 131R2EA,HP,NaN,1.47,ללא,8,Intel Core i5,1000.0,512.0,SSD,14.0,IPS,1920x1080,0,2975
מחשב נייד Lenovo IdeaPad Flex 5 14ITL05 82HS00YXIV לנובו,Lenovo,NaN,1.5,NaN,8,Intel Core i5,2400.0,256.0,SSD,14.0,IPS,1920x1080,1,3014
מחשב נייד HP Pavilion Gaming 15-dk0056wm 6WC31UA,HP,NaN,2.25,Windows  10,8,Intel Core i5,2400.0,256.0,SSD,15.6,IPS,1920x1080,0,4472
מחשב נייד Dell Vostro 5320 VM-RD09-13899 דל,Dell,NaN,1.25,NaN,16,Intel Core i5,3300.0,NaN,NaN,13.3,LCD,1920x1200,0,4667
מחשב נייד HP ProBook 470 G8 4B313EA,HP,NaN,NaN,ללא,8,Intel Core i5,2400.0,512.0,SSD,17.3,IPS,1920x1080,0,3251
מחשב נייד Asus X543MA-DM743 אסוס,Asus,NaN,1.9,ללא,4,Intel Pentium,1000.0,256.0,SSD,15.6,NaN,1366x768,0,1690
מחשב נייד Dell Vostro 3510 V3510-6125 דל,Dell,NaN,1.69,NaN,8,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0,2610
מחשב נייד Lenovo IdeaPad 1 15IJL7 82LX006JIV לנובו,Lenovo,NaN,1.55,ללא,8,Intel Celeron,1100.0,NaN,NaN,15.6,LCD,1920x1080,0,1290
מחשב נייד Lenovo IdeaPad Flex 5 16IAU7 82R8005HIV לנובו,Lenovo,NaN,2.1,NaN,8,Intel Core i5,3300.0,NaN,NaN,16.0,IPS,1920x1200,1,3178
מחשב נייד Dell Latitude 5330 L5330-5442 דל,Dell,NaN,NaN,Windows 10 PRO,16,Intel Core i5,3300.0,NaN,NaN,13.3,LCD,1920x1080,0,5555
מחשב נייד Lenovo Yoga 6 13ARE05 82FN003BIV לנובו,Lenovo,NaN,1.32,Windows  10,16,AMD Ryzen 7,2000.0,1000.0,SSD,13.3,IPS,1920x1080,1,4939
מחשב נייד Lenovo Legion 5 Pro 16ITH6 82JF003LIV לנובו,Lenovo,NaN,2.3,ללא,16,Intel Core i5,2700.0,NaN,NaN,16.0,IPS,2560x1600,0,5264
מחשב נייד Lenovo ThinkPad Z16 Gen 1 21D4001JIV לנובו,Lenovo,NaN,1.81,NaN,16,AMD Ryzen 7 PRO,3200.0,NaN,NaN,16.0,IPS,1920x1200,0,9888
מחשב נייד Lenovo Yoga Slim 7 13ITL5 82CU0037IV לנובו,Lenovo,NaN,1.21,Windows  10,16,Intel Core i7,2800.0,512.0,SSD,13.3,IPS,2560x1600,0,5690
מחשב נייד Lenovo Yoga 7 16IAP7 82QG003RIV לנובו,Lenovo,NaN,1.98,NaN,16,Intel Core i5,3300.0,512.0,SSD,16.0,IPS,2560x1600,1,4970
מחשב נייד HP ProBook 470 G8 5N468EA,HP,NaN,NaN,ללא,16,Intel Core i7,2800.0,NaN,NaN,17.3,IPS,1920x1080,1,3804
מחשב נייד Lenovo Yoga Slim 9 14ITL5 82D1002UIV לנובו,Lenovo,NaN,1.2,Windows  10,16,Intel Core i7,2800.0,1000.0,SSD,14.0,IPS,3840x2160,1,6788
מחשב נייד Lenovo IdeaPad Flex 5 16IAU7 82R8005SIV לנובו,Lenovo,NaN,2.1,NaN,16,Intel Core i7,3500.0,NaN,NaN,16.0,IPS,1920x1200,1,4291
