name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus TUF Dash F15 FX516PC-HN031T אסוס,Asus,NaN,2.0,Windows  10,16.0,Intel Core i7,3300.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,4849
מחשב נייד Dell G15 5511 IN-RD33-13263 דל,Dell,NaN,2.57,NaN,16.0,Intel Core i5,2700.0,NaN,NaN,15.6,LED,1920x1080,0.0,5028
מחשב נייד HP Elite X2 401Q4EA,HP,NaN,1.17,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,13.0,LCD,1920x1280,1.0,7249
מחשב נייד Lenovo IdeaPad Gaming 3 15IHU6 82K100QAIV לנובו,Lenovo,NaN,2.25,Windows 11,16.0,Intel Core i5,3100.0,512.0,SSD,15.6,IPS,1920x1080,0.0,4299
מחשב נייד Lenovo IdeaPad Gaming 3 15IHU6 82K100Q6IV לנובו,Lenovo,NaN,2.25,Windows 11,16.0,Intel Core i5,3100.0,1000.0,SSD,15.6,IPS,1920x1080,0.0,4549
מחשב נייד Dell Inspiron 5510 N5510-6202 דל,Dell,NaN,NaN,Windows 11,8.0,Intel Core i5,3100.0,256.0,SSD,15.6,LCD,1920x1080,0.0,3293
מחשב נייד Lenovo Legion 5 15ITH6 82JK008FIV לנובו,Lenovo,NaN,2.4,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,2560x1440,0.0,6126
מחשב נייד Lenovo Legion 5 15ITH6H 82JK008KIV לנובו,Lenovo,NaN,2.4,ללא,16.0,Intel Core i7,2300.0,1000.0,SSD,15.6,IPS,2560x1440,0.0,5549
מחשב נייד HP Pavilion x360 m Convertible 14-dw1010wm 33Z39UA,HP,NaN,1.61,Windows  10,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,1.0,3199
מחשב נייד Lenovo ThinkPad L13 Gen 2 20VH001WIV לנובו,Lenovo,NaN,1.39,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,13.3,IPS,1920x1080,0.0,2831
מחשב נייד Asus M515DA-BQ873 אסוס,Asus,NaN,1.8,ללא,8.0,AMD Ryzen 3,2600.0,256.0,SSD,15.6,LCD,1920x1080,0.0,1560
מחשב נייד Dell Latitude 3520 LT-RD33-13321 דל,Dell,NaN,1.79,NaN,8.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3559
