name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד HP ZBook Firefly G9 6B8G9EA,HP,NaN,1.47,Windows 10 PRO,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,2560x1600,0.0,7490
מחשב נייד Dell XPS13 9310 XPS13-8553 דל,Dell,NaN,1.27,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,13.4,LCD,3840X2400,1.0,11900
מחשב נייד HP ZBook Power G8 313T2EA,HP,NaN,1.89,Windows 10 PRO,32.0,Intel Core i9,2500.0,1000.0,SSD,15.6,IPS,1920x1080,0.0,10672
מחשב נייד Lenovo ThinkPad P15 Gen 2 20YQ0013IV לנובו,Lenovo,NaN,2.87,Windows 10 PRO,32.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,3840x2160,0.0,10573
מחשב נייד Lenovo ThinkPad X1 Yoga Gen 7 21CD004PIV לנובו,Lenovo,NaN,1.38,NaN,16.0,Intel Core i7,3500.0,1000.0,SSD,14.0,OLED,3840X2400,1.0,11000
מחשב נייד Lenovo ThinkPad X1 Carbon Gen 10 21CB009AIV לנובו,Lenovo,NaN,1.12,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,IPS,1920x1200,0.0,9590
מחשב נייד Asus ROG Strix SCAR 17 G733ZS-KH013 אסוס,Asus,NaN,2.9,ללא,32.0,Intel Core i9,NaN,NaN,NaN,17.3,IPS,1920x1080,0.0,12690
מחשב נייד Asus ROG Strix SCAR 15 G533ZW-HF150 אסוס,Asus,NaN,2.3,ללא,32.0,Intel Core i9,NaN,NaN,NaN,15.6,LCD,1920x1080,0.0,12449
מחשב נייד Asus ROG Strix G15 G513QR-HN260 אסוס,Asus,NaN,2.3,Windows  10,8.0,AMD Ryzen 9,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,10200
מחשב נייד Lenovo ThinkPad P1 Gen 5 21DC0016IV לנובו,Lenovo,NaN,1.81,NaN,32.0,Intel Core i9,NaN,NaN,NaN,16.0,LCD,3840X2400,0.0,19769
מחשב נייד Lenovo ThinkPad P15v Gen 3 21D9S2F500 לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7990
מחשב נייד Dell Precision 5560 M5560-9149 דל,Dell,NaN,1.84,Windows 10 PRO,32.0,Intel Core i9,2600.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,12290
מחשב נייד Dell Precision 7670 PM-RD33-13854 דל,Dell,NaN,NaN,NaN,32.0,Intel Core i9,NaN,NaN,NaN,16.0,LED,1920x1200,0.0,16488
מחשב נייד Dell Precision 5570 PM-RD33-13636 דל,Dell,NaN,NaN,Windows 10 PRO,32.0,Intel Core i7,NaN,1000.0,SSD,15.6,LCD,1920x1200,0.0,10988
מחשב נייד Lenovo ThinkPad X1 Nano Gen 1 20UN005SIV לנובו,Lenovo,NaN,0.93,Windows 10 PRO,16.0,Intel Core i7,2100.0,512.0,SSD,13.0,IPS,2160x1350,0.0,9686
מחשב נייד Asus ROG Strix SCAR 17 G733ZW-KH149 אסוס,Asus,NaN,NaN,NaN,NaN,NaN,2900.0,NaN,NaN,NaN,NaN,NaN,NaN,11701
מחשב נייד Asus ZenBook Duo 14 UX482EG-HY051T אסוס,Asus,NaN,1.5,Windows  10,32.0,Intel Core i7,2800.0,1000.0,SSD,13.3,LCD,1920x1080,1.0,6490
מחשב נייד Microsoft Surface Laptop 5 15  i7 16GB 256GB RI9-00001 מיקרוסופט,Microsoft,NaN,1.56,NaN,16.0,Intel Core i7,NaN,NaN,NaN,15.0,LCD,NaN,1.0,8890
מחשב נייד ROG Strix SCAR 17 G733QR-HG061T Asus אסוס,Asus,NaN,2.7,Windows  10,32.0,AMD Ryzen 9,3300.0,NaN,NaN,17.3,IPS,1920x1080,0.0,10279
מחשב נייד Dell Precision 7770 PM-RD33-13859 דל,Dell,NaN,3.01,NaN,32.0,Intel Core i9,NaN,NaN,NaN,17.3,LCD,1920x1080,0.0,18004
מחשב נייד Microsoft Surface Laptop 3 13.5  i7 16GB 512GB מיקרוסופט,Microsoft,NaN,1.26,Windows  10,16.0,Intel Core i7,1300.0,512.0,SSD,13.5,LED,2256x1504,0.0,9988
מחשב נייד Lenovo Legion 7 16ITHg6 82K6004HIV לנובו,Lenovo,NaN,2.5,NaN,32.0,Intel Core i7,2300.0,NaN,NaN,16.0,IPS,2560x1600,0.0,12278
מחשב נייד Asus ZenBook Pro Duo 15 OLED UX582HM-H2033W אסוס,Asus,NaN,2.34,NaN,16.0,Intel Core i7,2300.0,NaN,NaN,15.6,LCD,NaN,0.0,10894
מחשב נייד Apple MacBook Pro 16 M1 Pro Z14V-HB-KIT אפל,Apple,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9171
מחשב נייד HP Zbook Studio G8 4F8J6EA,HP,NaN,1.79,Windows 10 PRO,32.0,Intel Core i7,2500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,13090
מחשב נייד Lenovo Legion 7 16ITHg6 82K600CHIV לנובו,Lenovo,NaN,2.5,NaN,32.0,Intel Core i7,2300.0,1000.0,SSD,16.0,IPS,2560x1600,0.0,8491
מחשב נייד Microsoft Surface Laptop 5 13.5  i7 16GB 512GB RBH-00026 מיקרוסופט,Microsoft,NaN,1.3,NaN,16.0,Intel Core i7,NaN,NaN,NaN,13.5,LCD,2256x1504,1.0,9462
מחשב נייד Apple MacBook Pro 16 M1 Pro Z14Y-HB-KIT אפל,Apple,NaN,2.1,MacOS,16.0,M1,NaN,NaN,NaN,NaN,LCD,NaN,0.0,7785
מחשב נייד Lenovo ThinkPad P15v Gen 3 21D9S2F700 לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8690
