name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Asus E510MA-BR719WS אסוס,Asus,NaN,1.57,NaN,4.0,Intel Celeron,1100.0,NaN,NaN,15.6,LED,1366x768,0.0,1243
מחשב נייד HP EliteBook x360 1040 G6 7KN38EA,HP,NaN,1.35,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,7299
מחשב נייד Lenovo IdeaPad 3 15ALC6 82KU00F5IV לנובו,Lenovo,NaN,1.65,NaN,8.0,AMD Ryzen 3,2600.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2100
מחשב נייד Dell Latitude 5410 L5410-7114 דל,Dell,NaN,1.48,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,LED,1920x1080,0.0,6290
מחשב נייד Asus P1440FA-FA2466 אסוס,Asus,NaN,1.6,NaN,8.0,Intel Core i3,2100.0,NaN,NaN,14.0,LCD,1920x1080,0.0,2049
מחשב נייד HP EliteBook 840 G8 4L0P4EA,HP,NaN,1.32,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,14.0,LCD,1920x1080,0.0,6269
מחשב נייד Dell Latitude 3410 L3410-7190 דל,Dell,NaN,1.61,Windows 10 PRO,8.0,Intel Core i7,1800.0,256.0,SSD,14.0,LCD,1920x1080,0.0,4818
מחשב נייד Dell Vostro 3400 V3400-5415 דל,Dell,NaN,1.59,Windows 10 PRO,8.0,Intel Core i5,2400.0,256.0,SSD,14.0,LCD,1920x1080,0.0,2988
מחשב נייד Dell Inspiron G5 5587 G5587-7105 דל,Dell,NaN,2.61,Windows  10,8.0,Intel Core i7,NaN,NaN,5400+SSD,15.6,LED,1920x1080,0.0,5299
מחשב נייד Lenovo IdeaPad Duet 3 10IGL5-LTE 82HK007KIV לנובו,Lenovo,NaN,NaN,NaN,4.0,Intel Celeron,1100.0,64.0,eMMC,10.3,IPS,1920x1200,1.0,1952
מחשב נייד Asus ZenBook 14 UX3402ZA-KM101W אסוס,Asus,NaN,1.39,NaN,16.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,2880X1800,0.0,6080
מחשב נייד Lenovo ThinkBook 14 G2 ITL 20VD006CIV לנובו,Lenovo,NaN,1.4,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,14.0,IPS,1920x1080,0.0,4058
מחשב נייד Lenovo ThinkPad X1 Carbon Gen 9 20XW0082IV לנובו,Lenovo,NaN,1.13,Windows 10 PRO,16.0,Intel Core i7,2800.0,NaN,NaN,14.0,IPS,3840X2400,0.0,8733
מחשב נייד Dell Inspiron 15 5587 IN-RD33-10756 דל,Dell,NaN,2.33,Windows  10,8.0,Intel Core i5,2300.0,NaN,5400+SSD,15.6,LED,1920x1080,0.0,4799
מחשב נייד EliteBook 840 G9‎ 6F608EA HP,HP,NaN,1.36,Windows 10 PRO,8.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,1.0,5292
מחשב נייד Lenovo Yoga 6 13ALC6 82ND00ELIV לנובו,Lenovo,NaN,1.32,NaN,16.0,AMD Ryzen 5,2100.0,1000.0,SSD,13.3,IPS,1920x1080,1.0,4185
מחשב נייד Lenovo ThinkPad E14 20RA0012IV לנובו,Lenovo,NaN,1.69,Windows  10,8.0,Intel Core i5,1600.0,NaN,5400+SSD,14.0,IPS,1920x1080,0.0,3779
מחשב נייד HP ZBook 15 G7 119X4EA,HP,NaN,2.42,Windows 10 PRO,32.0,Intel Core i7,2600.0,512.0,SSD,15.0,IPS,3840x2160,1.0,11400
מחשב נייד Dell XPS 15 9520 XP-RD33-13668 דל,Dell,NaN,2.05,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,1920x1200,0.0,11377
מחשב נייד HP Pavilion x360 Convertible 14-dy0018nj 4L8Z8EA,HP,NaN,NaN,Windows  10,32.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,1920x1080,0.0,7290
מחשב נייד Lenovo ThinkPad X1 Extreme Gen 5 21DE001KIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,16.0,IPS,2560x1600,0.0,10213
מחשב נייד Dell Latitude 7420 LT-RD33-12940 דל,Dell,NaN,1.33,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,LCD,1920x1080,0.0,4094
מחשב נייד Lenovo ThinkPad X13 Gen 1 20T2003MIV לנובו,Lenovo,NaN,1.29,Windows 10 PRO,16.0,Intel Core i7,1800.0,256.0,SSD,13.3,IPS,1920x1080,1.0,6749
מחשב נייד Lenovo IdeaPad Gaming 3 15ACH6 82K2004MIV לנובו,Lenovo,NaN,2.25,NaN,16.0,AMD Ryzen 7,3200.0,NaN,NaN,15.6,IPS,1920x1080,0.0,3799
מחשב נייד Lenovo IdeaPad Yoga 9 15IMH5 82DE001WIV לנובו,Lenovo,NaN,2.0,Windows 10 PRO,16.0,Intel Core i9,2400.0,2000.0,SSD,15.6,IPS,3840x2160,1.0,11349
מחשב נייד Lenovo IdeaPad 3 15IMH05 Gaming 81Y400ABIV לנובו,Lenovo,NaN,2.2,Windows  10,16.0,Intel Core i7,2600.0,NaN,5400+SSD,15.6,IPS,1920x1080,0.0,5490
מחשב נייד Asus ROG Strix SCAR 17 G733ZW-LL130 אסוס,Asus,NaN,2.9,ללא,32.0,Intel Core i9,2900.0,NaN,NaN,17.3,LED,2560x1440,0.0,12976
מחשב נייד Asus VivoBook Pro 15 K3500PA-L1059 אסוס,Asus,NaN,1.65,ללא,8.0,Intel Core i5,3500.0,NaN,NaN,15.6,OLED,1920x1080,0.0,3090
מחשב נייד Lenovo ThinkBook 14 G2 ITL 20VD008WIV לנובו,Lenovo,NaN,1.4,Windows 10 PRO,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,IPS,1920x1080,0.0,3254
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H800CQIV לנובו,Lenovo,NaN,1.65,Windows  10,4.0,Intel Core i3,3000.0,256.0,SSD,15.6,LCD,1920x1080,0.0,1940
מחשב נייד Asus TUF Dash F15 FX517ZC-HN111 אסוס,Asus,NaN,2.0,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,LCD,NaN,0.0,4290
מחשב נייד Lenovo Legion 5 Pro 16IAH7H 82RF007LIV לנובו,Lenovo,NaN,2.49,NaN,32.0,Intel Core i7,NaN,1000.0,SSD,16.0,IPS,2560x1600,0.0,9933
מחשב נייד HP Pavilion 15-eg2003nj 7C425EA,HP,NaN,1.74,ללא,16.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2797
מחשב נייד Lenovo IdeaPad Duet 3 10IGL5-LTE 82HK006YIV לנובו,Lenovo,NaN,0.59,NaN,4.0,Intel Celeron,1100.0,64.0,eMMC,10.3,LCD,NaN,0.0,2048
מחשב נייד HP ZBook Firefly 14 G8 2C9Q2EA,HP,NaN,1.35,Windows 10 PRO,16.0,Intel Core i7,2800.0,1000.0,SSD,14.0,IPS,1920x1080,0.0,6058
מחשב נייד Asus TUF Dash F15 FX506HE-HN005 אסוס,Asus,NaN,2.3,ללא,16.0,Intel Core i7,2300.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,5743
מחשב נייד Dell Vostro 5510 V5510-7247 דל,Dell,NaN,NaN,NaN,16.0,Intel Core i7,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,4450
מחשב נייד Lenovo IdeaPad 5 14ITL05 82FE00HCIV לנובו,Lenovo,NaN,1.5,ללא,8.0,Intel Core i3,3000.0,256.0,SSD,14.0,LCD,NaN,0.0,2190
מחשב נייד HP Pavilion x360 15-er1001nj 7C460EA,HP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3080
מחשב נייד Dell Vostro 3510 VM-RD09-13606 דל,Dell,NaN,1.69,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3854
מחשב נייד Lenovo ThinkPad E15 20RD003HIV לנובו,Lenovo,NaN,2.1,Windows  10,16.0,Intel Core i7,1800.0,NaN,5400+SSD,15.6,IPS,1920x1080,0.0,4999
מחשב נייד Dell Inspiron 3511 IN-RD33-13119 דל,Dell,NaN,1.73,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LED,1920x1080,0.0,3300
מחשב נייד Dell Inspiron 5402 IN-RD33-13444 דל,Dell,NaN,1.42,NaN,8.0,Intel Core i5,2400.0,512.0,SSD,14.0,LED,1920x1080,0.0,3625
מחשב נייד Dell Latitude 5411 L5411-9441 דל,Dell,NaN,1.54,Windows 10 PRO,32.0,Intel Core i7,2700.0,1000.0,SSD,14.0,LCD,1920x1080,0.0,8188
מחשב נייד Asus VivoBook 15 X1502ZA-E8934W אסוס,Asus,NaN,1.7,NaN,8.0,Intel Core i5,1300.0,NaN,NaN,15.6,IPS,1920x1080,0.0,2999
מחשב נייד Dell Latitude 5520 L5520-5431 דל,Dell,NaN,1.59,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,NaN,0.0,4090
מחשב נייד Asus VivoBook 15 K513EQ-L1545W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2800.0,1000.0,SSD,15.6,OLED,1920x1080,0.0,4429
מחשב נייד HP 14s-dq5008nj 7C420EA,HP,NaN,1.46,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,LCD,1920x1080,0.0,3789
