name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo IdeaPad Duet 3 10IGL5 82AT00M1IV לנובו,Lenovo,NaN,NaN,NaN,4.0,Intel Celeron,1100.0,64.0,eMMC,10.3,IPS,1920x1200,1.0,1429
מחשב נייד Dell Latitude 5430 LT-RD33-13891 דל,Dell,NaN,1.36,Windows 10 PRO,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,LCD,1920x1080,0.0,4778
מחשב נייד Lenovo Legion 5P 15IMH05 82AY002JIV לנובו,Lenovo,NaN,2.3,Windows  10,16.0,Intel Core i7,2600.0,NaN,5400+SSD,15.6,LCD,1920x1080,0.0,6740
מחשב נייד Lenovo IdeaPad Flex 5 14IIL05 82HT002QIV לנובו,Lenovo,NaN,1.8,Windows  10,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,3840x2160,1.0,5890
מחשב נייד Lenovo ThinkBook 14-IIL 20SL00E7IV לנובו,Lenovo,NaN,1.5,Windows  10,8.0,Intel Core i3,1200.0,256.0,SSD,14.0,IPS,1920x1080,0.0,2149
מחשב נייד Lenovo ThinkPad P43s 20RH001LIV לנובו,Lenovo,NaN,1.47,Windows  10,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,6789
מחשב נייד Asus VivoBook 15 X1500EA-BQ2577W אסוס,Asus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3993
מחשב נייד Dell Latitude 7410 LT-RD33-12006 דל,Dell,NaN,1.3,ללא,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,LCD,1920x1080,0.0,6656
מחשב נייד Lenovo ThinkPad P43s 20RH001PIV לנובו,Lenovo,NaN,1.47,Windows  10,8.0,Intel Core i7,1800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,6959
מחשב נייד Lenovo Yoga Slim 9 14ITL5 82D1009JIV לנובו,Lenovo,NaN,1.2,NaN,16.0,Intel Core i7,2800.0,512.0,SSD,14.0,LCD,NaN,1.0,6450
מחשב נייד Dell XPS 15 9500 XPS15-9640 דל,Dell,NaN,1.83,Windows 10 PRO,32.0,Intel Core i9,2400.0,2000.0,SSD,15.6,LCD,3840X2400,1.0,14600
מחשב נייד Lenovo ThinkPad X13 Yoga Gen1 20SX001EIV לנובו,Lenovo,NaN,1.25,Windows 10 PRO,16.0,Intel Core i7,1800.0,1000.0,SSD,13.3,IPS,1920x1080,1.0,7690
מחשב נייד HP Pavilion 13-bb0002nj 3N3D0EA,HP,NaN,1.24,Windows  10,8.0,Intel Core i3,2000.0,NaN,NaN,13.3,IPS,1920x1080,0.0,3089
מחשב נייד Dell Vostro 3500 V3500-5275 דל,Dell,NaN,1.78,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2980
מחשב נייד Lenovo Legion 5 Pro 16ACH6H 82JQ00A0IV לנובו,Lenovo,NaN,2.45,ללא,16.0,AMD Ryzen 7,3200.0,1000.0,SSD,16.0,IPS,2560x1600,0.0,6500
מחשב נייד Lenovo ThinkPad X1 Carbon Gen 10 21CB009VIV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12590
מחשב נייד Dell Inspiron 15 5510 N5510-7116 דל,Dell,NaN,NaN,Windows 11,8.0,Intel Core i7,3300.0,512.0,SSD,15.6,LCD,1920x1080,0.0,4089
מחשב נייד Apple MacBook Air 13 Z124-16-HB אפל,Apple,NaN,1.29,MacOS,16.0,M1,NaN,256.0,SSD,13.3,LED,2560x1600,0.0,5850
מחשב נייד Lenovo ThinkPad P43s 20RH001FIV לנובו,Lenovo,NaN,1.47,Windows  10,8.0,Intel Core i7,1800.0,256.0,SSD,14.0,IPS,1920x1080,0.0,6640
מחשב נייד Acer Enduro N3 NR.R1VEC.001 אייסר,Acer,NaN,1.65,NaN,8.0,Intel Core i5,3300.0,NaN,NaN,14.0,LCD,1366x768,0.0,2790
מחשב נייד Lenovo ThinkPad T14s Gen 1 20T00018IV לנובו,Lenovo,NaN,1.27,Windows 10 PRO,16.0,Intel Core i5,1600.0,1000.0,SSD,14.0,IPS,1920x1080,0.0,7749
מחשב נייד Dell Vostro 3500 VM-RD09-12483 דל,Dell,NaN,1.78,Windows 10 PRO,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2798
מחשב נייד Asus TUF Gaming F15 FX507ZC-HN003W אסוס,Asus,NaN,2.2,NaN,16.0,Intel Core i7,NaN,512.0,SSD,15.6,LCD,1920x1080,0.0,5058
מחשב נייד Lenovo ThinkPad E14 Gen 2 20TA005AIV לנובו,Lenovo,NaN,1.64,Windows 10 PRO,8.0,Intel Core i5,2400.0,256.0,SSD,14.0,IPS,1920x1080,0.0,2999
מחשב נייד Asus ZenBook Pro 15 UX535LI-BO340T אסוס,Asus,NaN,2.0,Windows  10,16.0,Intel Core i7,2200.0,512.0,SSD,15.6,LCD,1920x1080,1.0,5700
מחשב נייד Asus ROG Strix G15 G513QR-HF092T אסוס,Asus,NaN,2.3,Windows  10,16.0,AMD Ryzen 7,3200.0,NaN,7200+SSD,15.6,LCD,1920x1080,0.0,9390
