name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Dell Vostro 3510 VM-RD09-13457 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2435
מחשב נייד HP 15-dw3017n 308A1EA,HP,NaN,1.75,Windows  10,16.0,Intel Core i7,2800.0,512.0,SSD,15.6,IPS,1920x1080,0.0,3990
מחשב נייד HP EliteBook 840 G9 5Z697EA,HP,NaN,1.36,Windows 10 PRO,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1200,1.0,5099
מחשב נייד Dell Vostro 3510 V3510-7010 דל,Dell,NaN,1.69,ללא,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3100
מחשב נייד Asus P1512CEA-EJ0460 אסוס,Asus,NaN,1.8,ללא,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2078
מחשב נייד Asus C223NA-GJ0091 אסוס,Asus,NaN,0.99,ChromeOS,4.0,Intel Celeron,1100.0,32.0,eMMC,11.6,LCD,1366x768,0.0,890
מחשב נייד Asus ROG Strix G15 G513RW-HQ214 אסוס,Asus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8636
מחשב נייד Lenovo IdeaPad 3 15IAU7 82RK00CFIV לנובו,Lenovo,NaN,NaN,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2889
מחשב נייד Dell Inspiron 3511 IN-RD33-14023 דל,Dell,NaN,1.73,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LED,1920x1080,0.0,3899
מחשב נייד Asus ExpertBook P2451FA-BV0938 אסוס,Asus,NaN,1.5,ללא,8.0,Intel Core i5,1600.0,256.0,SSD,14.0,LCD,1366x768,0.0,2630
מחשב נייד Asus VivoBook 15 X513EA-EJ2441W אסוס,Asus,NaN,1.8,NaN,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2580
מחשב נייד Asus ExpertBook B1 B1500CEPE-EJ1136X אסוס,Asus,NaN,1.73,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,4200
מחשב נייד Dell Inspiron 3511 IN-RD33-13126 דל,Dell,NaN,1.73,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LED,1920x1080,0.0,3089
מחשב נייד LG Gram 14 14T90Q-K.AAB7U1 With S-pen,LG,NaN,0.99,NaN,8.0,Intel Core i7,NaN,NaN,NaN,14.0,LCD,1920x1200,1.0,5390
מחשב נייד Asus X515EP-BQ255 אסוס,Asus,NaN,1.8,ללא,16.0,Intel Core i7,2800.0,1000.0,NaN,15.6,LED,1920x1080,0.0,2989
מחשב נייד Asus ExpertBook B9450FA-BM0847R אסוס,Asus,NaN,0.75,Windows 10 PRO,16.0,Intel Core i7,1800.0,512.0,SSD,14.0,LCD,1920x1080,0.0,5848
מחשב נייד HP 15s-fq2021nj 308J7EA,HP,NaN,1.69,Windows  10,8.0,Intel Core i5,2400.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2787
מחשב נייד Asus TUF Dash F15 FX516PM-AZ046T אסוס,Asus,NaN,2.0,Windows  10,16.0,Intel Core i7,3000.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,6890
מחשב נייד Lenovo IdeaPad Gaming 3 15IAH7 82S900G8IV לנובו,Lenovo,NaN,NaN,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,15.6,IPS,1920x1080,0.0,5137
מחשב נייד Lenovo Yoga 7 14IAL7 82QE008RIV לנובו,Lenovo,NaN,1.42,NaN,16.0,Intel Core i7,NaN,512.0,SSD,14.0,OLED,2880X1800,1.0,5293
מחשב נייד Dell Latitude 3520 L3520-4722 דל,Dell,NaN,1.78,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1366x768,0.0,4038
מחשב נייד HP 15-dw1033nj 2N4Y6EA,HP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.6,NaN,NaN,NaN,1910
מחשב נייד Asus X515JA-BQ1414 אסוס,Asus,NaN,1.7,ללא,8.0,Intel Core i5,1000.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2490
