name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Lenovo ThinkBook 14 G2 ITL 20VD00USIV לנובו,Lenovo,NaN,1.4,NaN,16.0,Intel Core i7,2800.0,512.0,SSD,14.0,IPS,1920x1080,0.0,3655
מחשב נייד Lenovo ThinkPad X1 Nano Gen 2 21E8001RIV לנובו,Lenovo,NaN,0.99,NaN,16.0,Intel Core i7,NaN,NaN,NaN,13.0,IPS,2160x1350,1.0,9570
מחשב נייד Lenovo ThinkPad L13 Yoga Gen 3 21B5001DIV לנובו,Lenovo,NaN,1.32,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,13.3,IPS,1920x1200,1.0,5790
מחשב נייד Lenovo ThinkPad X13 Gen 1 20T2003FIV לנובו,Lenovo,NaN,1.29,Windows 10 PRO,8.0,Intel Core i5,1600.0,512.0,SSD,13.3,IPS,1920x1080,0.0,6690
מחשב נייד HP 15s-fq2013nj 308A8EA,HP,NaN,1.69,Windows  10,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2659
מחשב נייד Lenovo Yoga Slim 7 Pro 14IHU5 82NH001AIV לנובו,Lenovo,NaN,1.38,NaN,16.0,Intel Core i7,3300.0,NaN,NaN,14.0,OLED,2880X1800,0.0,4798
מחשב נייד Asus ExpertBook B1 B1400CEAE-EK4564X אסוס,Asus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2649
מחשב נייד HP 17-by3003cy 1A1M0UA,HP,NaN,NaN,NaN,NaN,NaN,1000.0,NaN,NaN,NaN,NaN,NaN,NaN,3830
מחשב נייד Asus X515EA-BQ959 אסוס,Asus,NaN,1.8,ללא,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,1849
מחשב נייד Dell Inspiron 3511 IN-RD33-13465 דל,Dell,NaN,1.73,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LED,1920x1080,0.0,3401
מחשב נייד Asus ROG Strix G15 G513RM-HQ294W אסוס,Asus,NaN,2.3,NaN,32.0,AMD Ryzen 7,3200.0,NaN,NaN,15.6,LCD,2560x1440,0.0,7864
מחשב נייד Dell Latitude 5431 LT-RD33-13689 דל,Dell,NaN,1.49,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,LCD,1920x1080,0.0,6610
מחשב נייד HP OMEN 15-ek0009nj 1N7Y5EA,HP,NaN,2.36,Windows  10,16.0,Intel Core i7,2600.0,1000.0,SSD,15.6,LCD,1920x1080,0.0,8224
מחשב נייד Lenovo ThinkPad P15v Gen 2 21A9000YIV לנובו,Lenovo,NaN,2.07,Windows 10 PRO,32.0,Intel Core i7,2300.0,NaN,NaN,15.6,IPS,1920x1080,1.0,6989
מחשב נייד Asus ROG Strix G15 G513QR-HF327W אסוס,Asus,NaN,2.3,NaN,32.0,AMD Ryzen 7,3200.0,NaN,NaN,15.6,LCD,1920x1080,0.0,7490
מחשב נייד Dell Latitude 5430 LT-RD33-13892 דל,Dell,NaN,1.36,Windows 10 PRO,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,LCD,1920x1080,0.0,5454
מחשב נייד Lenovo ThinkBook 13s-IML 20RR0007IV לנובו,Lenovo,NaN,1.32,Windows  10,8.0,Intel Core i5,1600.0,256.0,SSD,13.3,IPS,1920x1080,0.0,3239
מחשב נייד Lenovo Yoga 7 14IAL7 82QE008FIV לנובו,Lenovo,NaN,1.45,NaN,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,IPS,NaN,1.0,5168
מחשב נייד Lenovo Yoga Slim 9 14ITL5 82D1002VIV לנובו,Lenovo,NaN,1.2,Windows  10,16.0,Intel Core i7,2800.0,512.0,SSD,14.0,LCD,1920x1080,1.0,7389
מחשב נייד Dell Vostro 3510 VM-RD09-13603 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2789
מחשב נייד Lenovo Yoga 7 15ITL5 82BJ0047IV לנובו,Lenovo,NaN,1.9,Windows  10,16.0,Intel Core i5,2400.0,512.0,SSD,15.6,LCD,1920x1080,1.0,5380
מחשב נייד Asus ROG Flow X16 GV601RW-M5053W אסוס,Asus,NaN,2.1,NaN,32.0,AMD Ryzen 9,3000.0,NaN,NaN,16.0,LCD,2560x1600,1.0,12990
מחשב נייד Lenovo ThinkBook 13s G4 IAP 21AR006UIV לנובו,Lenovo,NaN,1.23,NaN,16.0,Intel Core i7,NaN,NaN,NaN,13.3,IPS,1920x1200,0.0,4289
מחשב נייד Dell Vostro 3510 VM-RD09-13171 דל,Dell,NaN,1.69,NaN,8.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3451
מחשב נייד HP ProBook 450 G7 9HP72EA,HP,NaN,2.0,ללא,8.0,Intel Core i7,1800.0,256.0,SSD,15.6,NaN,1920x1080,0.0,3190
מחשב נייד Asus Vivobook 15 OLED K513EQ-L1546W אסוס,Asus,NaN,1.8,NaN,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,OLED,NaN,0.0,4490
מחשב נייד Lenovo ThinkPad X12 Detachable 20UW005AIV לנובו,Lenovo,NaN,1.1,NaN,8.0,Intel Core i5,1800.0,NaN,NaN,12.3,IPS,1920x1280,1.0,6490
מחשב נייד Lenovo ThinkPad X1 Nano Gen 1 20UN005PIV לנובו,Lenovo,NaN,0.93,Windows 10 PRO,16.0,Intel Core i5,1800.0,512.0,SSD,13.0,IPS,2160x1350,0.0,8708
מחשב נייד Asus P1440FA-FA2622T אסוס,Asus,NaN,1.48,Windows  10,8.0,Intel Core i3,2100.0,256.0,SSD,14.0,LED,1920x1080,0.0,1881
מחשב נייד Lenovo Yoga Slim 9 14IAP7 82T0004FIV לנובו,Lenovo,NaN,1.37,NaN,32.0,Intel Core i7,NaN,NaN,NaN,14.0,OLED,3840X2400,1.0,8710
מחשב נייד Lenovo ThinkPad Z13 Gen 1 21D20015IV לנובו,Lenovo,NaN,1.26,NaN,32.0,AMD Ryzen 7 PRO,2700.0,NaN,NaN,13.3,OLED,2880X1800,1.0,9594
מחשב נייד Lenovo IdeaPad 5 Pro 16IHU6 82L9001SIV לנובו,Lenovo,NaN,1.9,Windows 10 PRO,16.0,Intel Core i7,3300.0,1000.0,SSD,16.0,IPS,2560x1600,0.0,6290
מחשב נייד Asus X515EA-BQ862 אסוס,Asus,NaN,1.8,ללא,8.0,Intel Core i3,3000.0,NaN,NaN,15.6,LCD,1920x1080,0.0,1599
מחשב נייד Dell Inspiron G15 Gaming 5520 G5520-9342 דל,Dell,NaN,2.51,NaN,16.0,Intel Core i9,NaN,NaN,NaN,NaN,LCD,2560x1440,0.0,8500
מחשב נייד HP ZBook Firefly G8 2C9R8EA,HP,NaN,1.7,Windows 10 PRO,32.0,Intel Core i7,2800.0,1000.0,SSD,15.6,IPS,3840x2160,0.0,8189
מחשב נייד Asus X515EA-BQ1208 אסוס,Asus,NaN,1.8,ללא,8.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2288
