name,company,date,weight,OS,ram,processor,processor_speed,hard_drive,hard_drive_type,screen_size,screen_type,screen_resolution,touch_screen,price
מחשב נייד Dell Vostro 3501 VM-RD09-12246 דל,Dell,NaN,1.84,ללא,8.0,Intel Core i3,1200.0,256.0,SSD,15.6,LED,1920x1080,0.0,1790
מחשב נייד Asus VivoBook Pro 16 OLED K6602HE-KV026W אסוס,Asus,NaN,1.9,NaN,16.0,Intel Core i9,2500.0,NaN,NaN,16.0,OLED,2560x1600,0.0,5547
מחשב נייד Asus X515EA-BQ961 אסוס,Asus,NaN,1.8,ללא,16.0,Intel Core i7,2800.0,NaN,NaN,15.6,LCD,1920x1080,0.0,2720
מחשב נייד Dell Vostro 3510 V3510-6257 דל,Dell,NaN,1.69,NaN,16.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3158
מחשב נייד Dell Vostro 5620 VM-RD09-14079 דל,Dell,NaN,1.91,NaN,16.0,Intel Core i7,NaN,NaN,NaN,16.0,LCD,1920x1200,0.0,4200
מחשב נייד Asus ExpertBook B5 B5402FEA-HY0186X אסוס,Asus,NaN,1.38,NaN,16.0,Intel Core i5,2500.0,NaN,NaN,14.0,LCD,1920x1080,1.0,4499
מחשב נייד Asus P3540FA-BQ1239 אסוס,Asus,NaN,1.76,ללא,8.0,Intel Core i5,1600.0,256.0,SSD,15.6,LCD,1920x1080,0.0,2510
מחשב נייד Dell Inspiron 5420 IN-RD33-13674 דל,Dell,NaN,1.54,ללא,16.0,Intel Core i7,3500.0,NaN,NaN,14.0,LCD,1920x1200,0.0,4050
מחשב נייד Dell Latitude 7330 L7330-6416 דל,Dell,NaN,0.96,Windows 10 PRO,16.0,Intel Core i5,3300.0,NaN,NaN,13.3,LCD,1920x1080,0.0,5640
מחשב נייד Asus VivoBook Pro 15 OLED K6502HC-MA049W אסוס,Asus,NaN,NaN,NaN,NaN,NaN,1900.0,NaN,NaN,NaN,NaN,NaN,NaN,5190
מחשב נייד Lenovo IdeaPad 5 15IIL05 81YK00TGIV לנובו,Lenovo,NaN,1.66,Windows  10,8.0,Intel Core i5,1000.0,256.0,SSD,15.6,IPS,1920x1080,0.0,3790
מחשב נייד Asus ExpertBook B1 B1500CEPE-EJ0949R אסוס,Asus,NaN,1.73,Windows 10 PRO,8.0,Intel Core i5,2400.0,NaN,NaN,15.6,LCD,1920x1080,0.0,3447
מחשב נייד Lenovo ThinkPad E14 Gen 2 20TA005DIV לנובו,Lenovo,NaN,1.64,ללא,16.0,Intel Core i5,2400.0,1000.0,SSD,14.0,IPS,1920x1080,0.0,3139
מחשב נייד Lenovo V15 G2 ALC 82KD002RIV לנובו,Lenovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1366
מחשב נייד Lenovo ThinkBook 14 G4 IAP 21DH006YIV לנובו,Lenovo,NaN,1.4,ללא,16.0,Intel Core i5,3300.0,NaN,NaN,14.0,IPS,1920x1080,0.0,2984
מחשב נייד Lenovo IdeaPad 3 17ITL6 82H9001GIV לנובו,Lenovo,NaN,2.1,Windows  10,8.0,Intel Core i7,2800.0,256.0,SSD,17.3,IPS,1920x1080,0.0,3990
מחשב נייד HP Pavilion 14-dv0001nj 308Q8EA,HP,NaN,1.41,Windows  10,8.0,Intel Core i5,2400.0,512.0,SSD,14.0,IPS,1920x1080,0.0,3190
מחשב נייד Asus VivoBook 15 X512JA-BQ179T אסוס,Asus,NaN,1.55,Windows  10,8.0,Intel Core i5,1000.0,512.0,SSD,15.6,LCD,1920x1080,0.0,3080
מחשב נייד Asus Zenbook 14X OLED UM5401QA-L7069W אסוס,Asus,NaN,1.4,NaN,16.0,AMD Ryzen 7,3200.0,NaN,NaN,14.0,OLED,2880X1800,0.0,5280
מחשב נייד HP EliteBook 830 G8 5Z655EA,HP,NaN,1.35,NaN,16.0,Intel Core i5,2400.0,512.0,SSD,13.3,LCD,1920x1080,1.0,4490
מחשב נייד Lenovo IdeaPad Flex 5 14ITL05 82HS00TJIV לנובו,Lenovo,NaN,1.5,NaN,8.0,Intel Core i5,2400.0,NaN,NaN,14.0,IPS,1920x1080,1.0,2886
מחשב נייד Dell Vostro 5620 V5620-6319 דל,Dell,NaN,1.91,NaN,16.0,Intel Core i5,3300.0,NaN,NaN,16.0,LCD,1920x1200,0.0,4245
מחשב נייד Lenovo V14 IIL 82C400SFIV לנובו,Lenovo,NaN,1.6,Windows  10,4.0,Intel Core i3,1200.0,256.0,SSD,14.0,NaN,1920x1080,0.0,1880
מחשב נייד Asus Zenbook Pro 15 OLED UM535QE-KY340W אסוס,Asus,NaN,2.0,NaN,16.0,AMD Ryzen 7,3200.0,NaN,NaN,15.6,OLED,1920x1080,1.0,5590
מחשב נייד HP Pavilion Gaming 16-a0011nj 1X2Q2EA,HP,NaN,2.35,Windows  10,16.0,Intel Core i7,2600.0,1000.0,SSD,16.1,NaN,1920x1080,0.0,5899
מחשב נייד Lenovo IdeaPad 3 15ITL6 82H802F2IV לנובו,Lenovo,NaN,1.65,NaN,16.0,Intel Core i7,2800.0,512.0,SSD,15.6,LCD,1920x1080,0.0,2799
מחשב נייד Lenovo Yoga 7 14ITL5 82BH006MIV לנובו,Lenovo,NaN,1.43,Windows  10,8.0,Intel Core i7,2800.0,512.0,SSD,14.0,LCD,1920x1080,1.0,5415
מחשב נייד Asus Zenbook 14X UX5401EA-KN159W אסוס,Asus,NaN,1.4,Windows 11,16.0,Intel Core i5,2400.0,512.0,SSD,14.0,OLED,2880X1800,1.0,4290
